product_id,rating,review_text,sentiment_label,sentiment_type,user_id,user_id_enc,product_id_enc
"Apple iPhone 13 (Starlight, 128 GB)",5.0,"I switch to ios from android after 10 years so this review might help for migrators

Its been a month using the iPhone13 and this was my experience

1. Design - its simple and no nonsense design . Expect white and pink rest of the colours are fingerprint magnets. I have seen all the colours and I highly recommend the pink . Its so light pink which makes it not girlish. See it for yourself it really looks so premium in light pink colour.

For rest of it except white the aluminium frame wil...
READ MORE",0.10500000000000002,POSITIVE,user_0,0,0
"Apple iPhone 13 (Starlight, 128 GB)",5.0,"Awesome battery backup amazing camera, a all day batter backup improved and brilliant IOs 16.1 oled display dolby speakers and lot more, just close your eyes and go for it. One of the best handy smartphones ever and in great discount given by flipkart in big billion days ",0.6749999999999999,POSITIVE,user_1,1,0
"Apple iPhone 13 (Starlight, 128 GB)",5.0,"LOOK - Its my first love apple i phone 13, first time purchase this phone but its look awesome in white colour love it. hand feel too much premium.
CAMERA - Mind blowing camera performance font camera and rear cameras take too much awesome qualities pictures . Night mode is supergood low light performance impressed me
PERFORMANCE - its bionic a15 chipset faster ,have 60hz refresh rate but its beatable 120hz
DISPLAY - uts OLD XDR RETINA display too much good look display i get 10 of 10 for d...
READ MORE",0.4571428571428572,POSITIVE,user_2,1112,0
"Apple iPhone 13 (Starlight, 128 GB)",5.0,"Amazing beast....
As expected , didn't disappoint me,
Had to sell hard chunk of kidneys to get it !!;p
Camera quality is definitely a super upgrade
Battery is super.. easily last throughout the day with heavy usage.
Light weight looks stylish what else you need??
Starlight color just wow!!!
Apple it would have been better if you should have given an adaptor. Increase 2k price and give it in box!!!
Simple ....
Edit 1 : After 14 days of usage highly satisfied with battery performance, Last thr...
READ MORE",0.23885416666666667,POSITIVE,user_3,2223,0
"Apple iPhone 13 (Starlight, 128 GB)",5.0,I upgraded to 13 from xs and my experience with this had been extraordinary . The user interface and the camera is too good .Just in love with this extraordinary device .I just shared some photos clicked from this phone so that everyone can have an idea about how good the camera is compared all other flagship devices . The lens inside the device is so efficient that it automatically reduces the noise in the picture making it very crisp and clear .,0.35833333333333334,POSITIVE,user_4,3334,0
"Apple iPhone 13 (Starlight, 128 GB)",5.0,Happy to have this phone,0.8,POSITIVE,user_5,4445,0
"Apple iPhone 13 (Starlight, 128 GB)",4.0,Best phone for day to day use and photography/videography.,1.0,POSITIVE,user_6,4926,0
"Apple iPhone 13 (Starlight, 128 GB)",5.0,Awesome camera..I m love it,0.75,POSITIVE,user_7,5037,0
"Apple iPhone 13 (Starlight, 128 GB)",5.0,Best phone in recent times I have used in my life,0.5,POSITIVE,user_8,5148,0
"Apple iPhone 13 (Starlight, 128 GB)",5.0,Great performance ,0.8,POSITIVE,user_9,5259,0
"Apple iPhone 14 (Blue, 128 GB)",5.0,Good,0.7,POSITIVE,user_10,2,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"Best smart phone under this price range compare to other phones in 2023 if you see overall build quality, performance and Camera with autofocus and video action mode are awesome
50% extra RAM compared to iPhone 13 and other more features. Best time to upgrade to iPhone 14 . I am so happy
See Low light photos are amazing..",0.38316326530612244,POSITIVE,user_11,113,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Nice camera but battery drain fast specially on video recording,0.38571428571428573,POSITIVE,user_12,224,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Just amazing!,0.7500000000000001,POSITIVE,user_13,335,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"Damn such a great phone. Camera is really good, battery lasts long enough, super smooth even though its just 60 hz XDR display. Videos with action mode on are insanely stable and crisp.The night mode can take some really good shots jn low light conditions .The whole apple environment itself is so seamless. I shifted from android to iPhone and it barely took any time since I had iPad and a mac already. With a just a few clicks the phone was ready to go.",0.1607843137254902,POSITIVE,user_14,446,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"The best camera best design !!
1st iphone 14 !!
i tried all conditions light photo
the quality is best i was impressed with device
battery backup is good
perform is very impressive ",0.8714285714285716,POSITIVE,user_15,557,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Amazing picture quality,0.6000000000000001,POSITIVE,user_16,668,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"Excellent smart phone, Good battery backup and performance is very good, Good camera quality.",0.7048571428571428,POSITIVE,user_17,779,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"Amazing picture quality, awesome design, mind blowing display and fabulous performance and specially very handy phone",0.6950000000000001,POSITIVE,user_18,890,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Love the camera,0.5,POSITIVE,user_19,1001,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Performance is really good and camera quality is fine,0.5583333333333333,POSITIVE,user_20,1113,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"Cameras quality is , all rounder phone",0.0,NEUTRAL,user_21,1224,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Good,0.7,POSITIVE,user_22,1335,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"Reasons to get it over regular 13
- 50 percent extra ram
- Better camera sensors
- Cinematic mode at 4k 30 fps (13 could only do 1080p 30fps)
- Action mode for super stabilised videos
- Better low light photos thanks to photonic engine
- Better battery life
- Extra gpu core for high graphics performance
- New improved modem for fast and efficient mobile connectivity
- Dual ambient light sensors
- Better camera flash
- Crash detection
- Satellite connectivity (though currently not in I...
READ MORE",0.22148484848484848,POSITIVE,user_23,1446,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Amazing!pictures... everything good ,0.7,POSITIVE,user_24,1557,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Thanku filipkart best phone in the world ,1.0,POSITIVE,user_25,1668,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Excellent build quality. Much faster and smoother,0.6,POSITIVE,user_26,1779,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"Just awesome....
Display Camera Battery Processor....
JUST WOW....",0.55,POSITIVE,user_27,1890,1
"Apple iPhone 14 (Blue, 128 GB)",4.0,Nice UI and Fast,0.4,POSITIVE,user_28,2001,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Awesome device form apple just go for it and main point is Flipkart delivery facility is best.,0.7222222222222223,POSITIVE,user_29,2112,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"I bought iPhone 14 in big billion days. Very happy. Excellent Product delivery
Excellent haptics
Excellent Performance
Excellent Camera
Excellent In hand feel
Excellent Eco System if u have other apple products
 From Ooty

Thank you Flipkart for the big billion days ",0.6875,POSITIVE,user_30,2224,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Iphone 14 Nothing to say about it.... too Fast to furious... thank you Flipkart ,0.2,POSITIVE,user_31,2335,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Finally got an iPhone. Love the camera.,0.25,POSITIVE,user_32,2446,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,sound quality is very good ,0.655,POSITIVE,user_33,2557,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Just perfect!!,1.0,POSITIVE,user_34,2668,1
"Apple iPhone 14 (Blue, 128 GB)",4.0,Awesome ,1.0,POSITIVE,user_35,2779,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Camera is superb.nice phone,0.0,NEUTRAL,user_36,2890,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Loved it ,0.7,POSITIVE,user_37,3001,1
"Apple iPhone 14 (Blue, 128 GB)",4.0,Unboxing overall good experience ,0.35,POSITIVE,user_38,3112,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"Very nice product, camera quality is just amazing everything seems too real.
Phone is very fast.",0.46,POSITIVE,user_39,3223,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"I used iPhone 12 mini and now upgraded with iPhone 14.
Camera quality is awesome.
Full day battery backup.
Super Retina display with high dynamic range is awesome.

In terms of camera and battery life is big upgrade for me.",0.40619047619047616,POSITIVE,user_40,3335,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,After a losts of efforts when you get then Just Awesome ,1.0,POSITIVE,user_41,3446,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Ultimate,0.0,NEUTRAL,user_42,3557,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"Amazing product, love the design and the feel is awesome
Performance is very smooth.",0.655,POSITIVE,user_43,3668,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Just wow,0.1,NEUTRAL,user_44,3779,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Amazing device for daily life about camera about sound quality all are good,0.425,POSITIVE,user_45,3890,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Excellent camera,1.0,POSITIVE,user_46,4001,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Super camera.,0.3333333333333333,POSITIVE,user_47,4112,1
"Apple iPhone 14 (Blue, 128 GB)",4.0,Nice look badiya phone after one year use great working,0.7,POSITIVE,user_48,4223,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Absolutely Awesome,1.0,POSITIVE,user_49,4334,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"Just awesome!!
I switch to iPhone 14 from iPhone 12. The powerful chipset gives you smooth performance. No lags, no fancy UI, just delivers the best of it.

Camera is best. Battery giving a full day. Speaker sounds wide and clear.

Must buy!!",0.51328125,POSITIVE,user_50,4446,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Great picture quality. Performance is good as always. The important addition is the cinematographic video recording,0.6333333333333333,POSITIVE,user_51,4557,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,awesome build quality and features,1.0,POSITIVE,user_52,4668,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Really an overall great product,0.4,POSITIVE,user_53,4779,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"Very attractive
Must buy
Love It",0.75,POSITIVE,user_54,4860,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Excellent Product ,1.0,POSITIVE,user_55,4871,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Love it,0.5,POSITIVE,user_56,4882,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"Happy to have iPhone 14. Wonderful phone specially because of Powerful camera, perfect screen size and potentially battery life make it worthy.",0.5414965986394558,POSITIVE,user_57,4893,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Camera cinematic next level,0.0,NEUTRAL,user_58,4904,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,An absolute beast. This is what you expect after paying such amount. Everything is perfect about this phone from build quality to camera to performance. Absolutely worth it.,0.375,POSITIVE,user_59,4915,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Nice camera,0.6,POSITIVE,user_60,4927,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"It's a apple device .. that means you get the good old ios . No performance issue , supper ram and power management . My slightly distasteful remark would be on its camera .",0.09999999999999998,NEUTRAL,user_61,4938,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"Totally in love with my new iphone 14. Battery backup is amazing which I never expected from Apple to be very honest.
Built quality is excellent and it looks premium. Camera quality is excellent as well. True to life color reproduction, Indoor conditions amazing, night photos are good, facial tones are very good, day clicks are amazing. In short it's an amazing exp. Selfie cam also produces very good quality images.",0.5460227272727273,POSITIVE,user_62,4949,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Love IPhone Dream IPhone..,0.5,POSITIVE,user_63,4960,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Decent purchase:),0.3333333333333333,POSITIVE,user_64,4971,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"Purchase on First day sale in BBD23.
Will share full review after use.
I am shifting from Android to IPhone.",0.3,POSITIVE,user_65,4982,1
"Apple iPhone 14 (Blue, 128 GB)",4.0,Good,0.7,POSITIVE,user_66,4993,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Awesome phone with amazing features,0.8,POSITIVE,user_67,5004,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"iphone is great
Canera qulity is best
Battery is powerful
All dizine best
Work all best
All over best",0.85,POSITIVE,user_68,5015,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Nice looking phone.,0.6,POSITIVE,user_69,5026,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"My 1st IOS device so far good
Midnight Black the best you can have, the Camera quality is excellent along with the multitasking performance. Go for it!",0.5266666666666666,POSITIVE,user_70,5038,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Best phone but same as Iphone 13. There is no difference in 13 and 14.,0.5,POSITIVE,user_71,5049,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"Absolutely Awesome, Switching to iPhone was not easy but once i started using this phone. I am loving it.",0.4611111111111111,POSITIVE,user_72,5060,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,What a phone.,0.0,NEUTRAL,user_73,5071,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"Best in the market.
Camera quality awesome
Battery easily goes for a day
Speakers are really good.",0.7833333333333334,POSITIVE,user_74,5082,1
"Apple iPhone 14 (Blue, 128 GB)",4.0,Thanks Flipkart for this all new iPhone without any problem I got it and I'm finally Shifted 5 years later redmi not 5 pro to new. iPhone 14 i really do hard work for this thing Last 8 month Thanks  I'm happy  ,0.13122895622895625,POSITIVE,user_75,5093,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Wonderful ..After16 years using android shifted to iIphone. Feels premium in hands Intelligent function save your time if you know how used IPhone. Sound Cristal clear. Build quality and finishing superb. Got a small island display in left side which indicates running function so wont feel regret of function of Dynamic Island IPhone 15. Overall value for money IPhone 14 and delighted and excited while using.if you are passionate then go for blindly you will not get remorse.,0.275,POSITIVE,user_76,5104,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,awesome phone..i switched from android to ios first time and became a big fan of ios. Performance is excellent and display camera everything is awesome.,0.65,POSITIVE,user_77,5115,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Very smooth and camera is awesome ,0.76,POSITIVE,user_78,5126,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,This is my first IOS device and I like it..I gifted this to my younger brother and he loved it. iPhone in-hand feel is damn premium  also the camera quality is top notch to be honest I bought this phone only for smooth processor and camera quality. Just go for it,0.36874999999999997,POSITIVE,user_79,5137,1
"Apple iPhone 14 (Blue, 128 GB)",4.0,Nice,0.6,POSITIVE,user_80,5149,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Good one got it around 67k . This is my first Apple mobile. Took time to get habituated to apple eco system but worth the wait. Simple and easy.,0.33666666666666667,POSITIVE,user_81,5160,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Looking Awesome ,1.0,POSITIVE,user_82,5171,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Nice,0.6,POSITIVE,user_83,5182,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"Simply superb so far
No complaints as of now
Phone was delivered within one day after order",0.55,POSITIVE,user_84,5193,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"Review after a week

Overall a powerful package for photo, video and gaming. Only thing which could have been better is battery, though it works whole day with low usage , but extensive use it would not go beyond half day.

Camera 4/5
Pictures in full zoom- 3
Sound quality- 5/5
Display- 4.5/5
Performance- 5",0.15833333333333335,POSITIVE,user_85,5204,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Awesome camera,1.0,POSITIVE,user_86,5215,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Best camera phone,1.0,POSITIVE,user_87,5226,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,My First iphone experience even though its 60hz refresh rate but feels so smooth and optimized and performance is top notch..if u r looking for an iphone 13..go for i phone 14 trust me u will love it,0.4125,POSITIVE,user_88,5237,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Best Phone in market.,1.0,POSITIVE,user_89,5248,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Quality + Performance + Integrity = Apple Inc,0.0,NEUTRAL,user_90,5260,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"Amazing camera effects, one of the best device for cinematography",0.8,POSITIVE,user_91,5271,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Highly recommended best price since launch loud speaker is amazing display is another world nothing to say it's overall quite amazing phone dont think ggo for it,0.41,POSITIVE,user_92,5282,1
"Apple iPhone 14 (Blue, 128 GB)",4.0,"4 out of 5
Phone was so handy and superb",0.8,POSITIVE,user_93,5293,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Very nice phone. Excellent,0.89,POSITIVE,user_94,5304,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"Nice mobile phone, iam very impressed",0.8,POSITIVE,user_95,5315,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,I'm happy with the phone and the deal I got from the Flipkart.,0.8,POSITIVE,user_96,5326,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,It looks so pretty ,0.25,POSITIVE,user_97,5337,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Best quality,1.0,POSITIVE,user_98,5348,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"Best in class in all the aspects. Top notch performance for display, camera and everything.",0.75,POSITIVE,user_99,5359,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"Best phone The iPhone 14 is a great upgrade if you're using an 11 or older iPhone as it provides longer battery life, faster performance, a much better screen, increased durability and cameras as well as safety features",0.6166666666666667,POSITIVE,user_100,3,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Amazing camera,0.6000000000000001,POSITIVE,user_101,14,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Value for money product if you get the deal around 65 k .,0.0,NEUTRAL,user_102,25,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Excellent camera ,1.0,POSITIVE,user_103,36,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"I simply love it

Camera quality 

Very happy ",0.75,POSITIVE,user_104,47,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Nice one,0.6,POSITIVE,user_105,58,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Very good phone,0.9099999999999999,POSITIVE,user_106,69,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"Nice camera.
Amazing night mode.
Battery performance good.
Loving it.",0.625,POSITIVE,user_107,80,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,You ever Heard the word Satisfaction...Yesss that is exactly how it feels to have it.,0.25,POSITIVE,user_108,91,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"I wanted to buy yellow colour but that was not delivering on my pin code so went for this colour.

After receiving this, I have no regression.

Love this.

iPhone heats a lot because of its built. Its frame is steel and the back is glass but it has great things when it gets hot, it restricts some features to cool it down.

The camera is good, sometimes it misses focus.

Performance is the best part of it.",0.38271604938271603,POSITIVE,user_109,102,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"I switch from x r to 14 great experience
Best display and sound quality and some fabulous changes in camera is also.great",0.65,POSITIVE,user_110,114,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,iPhone 14 starlight  beautiful design excellent camera great battery. I think it is better than previous year iPhone 13. Go for it ,0.5966666666666668,POSITIVE,user_111,125,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"Amazing device
I switch to iPhone 14 from iPhone 8. Great camera and power management full day battery backup. Sound quality and display also awesome. Just go for it if you have enough money",0.525,POSITIVE,user_112,136,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"Simply awesome. But battery health going like a bullet train, after 50 days of usage battery health showing 98%.",1.0,POSITIVE,user_113,147,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"All rounder phone
Handy phone
Best camera battery performance",0.8,POSITIVE,user_114,158,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Amazing Product ,0.6000000000000001,POSITIVE,user_115,169,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Awesome deal Tq Flipkart.IPhone 14 was powerfully packed 5G .Battery is good.Cameras next level .finally iPhone 14 is superb.loved It,0.43333333333333335,POSITIVE,user_116,180,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,I just love this phone for the 1st time and the performance is awesome just wow camera quality battery everything is awesome . I prefer anyone who can use this phone . Iphone using it for the 1st time never getting any problem . Just thank you Flipkart for providing me these at low cost as compared to retail shops . Thank you Flipkart and Apple . Just love it .,0.5166666666666667,POSITIVE,user_117,191,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Camera and battery Quality us best in this segment,1.0,POSITIVE,user_118,202,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,I think this is wow what a performance camera too good love it,0.4333333333333333,POSITIVE,user_119,213,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Good,0.7,POSITIVE,user_120,225,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"Very good purchase.i bought it for my wife as a Padwa gift.
but just my views on purchasing this expensive phone- if you are using Iphone very lower version go for it but if you are already in iphone 13 or 11 do not spend money,its not worth.no much change.
but if you have lots of money then go for it.
wife was using iphone 7 hence i purchased this latest one.
now no purchase atleast for 6 years. iphone 7 also used 5 years and believe me it has no issues at all, but the only problem was batte...
READ MORE",0.25857142857142856,POSITIVE,user_121,236,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"Great phone with great capabilities 
Excellent camera 
Processor same as my 13pro
New blue colour is awesome 
I have :- 14pro . 13pro . 12. 12mini . Also new this one iphone 14 . One thing is common in all have , there is no lag till the date.
The one thing I always said it is what it is",0.396969696969697,POSITIVE,user_122,247,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Very nice,0.78,POSITIVE,user_123,258,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"Excellent Smartphone, Amazing Picture quality, Good sound quality",0.6749999999999999,POSITIVE,user_124,269,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Very good phone,0.9099999999999999,POSITIVE,user_125,280,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Nice Cinematic Video and Portrait photography,0.3,POSITIVE,user_126,291,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"I using this mobile for 2 days before I using Samsung m30 so..... This iPhone was very handy
Performance a15 bionic with 6 core processor
We can't find the difference day to day life soo...this is awesome next camera camera is top notch I don't how to tell in words this very good camera same as dslr and videos is soo good quality but action mode is take 2.8k resolution and in dimlight is was sooo bad so while you take with action use gimbal ..... And over all the phone very good ",0.390909090909091,POSITIVE,user_127,302,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Product is amazing as expected from iphone. Got this recently in a sale with a whopping price of 63k including all discounts. Loving it!!!!,0.375,POSITIVE,user_128,313,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Superb quality,1.0,POSITIVE,user_129,324,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"Better than iphone 13. Especially that 13 number is considered unlucky. Moreover, better camera, battery, quality. And finally, color purple is very nice
Namaste",0.356,POSITIVE,user_130,336,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,I love the product. Love the camera.,0.5,POSITIVE,user_131,347,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"I phone 14 camera is so good, I can't believe it. It's like having a professional photographer in my pocket. I can take stunning photos of anything, from my cat to the Eiffel Tower. The colors are vibrant, the details are sharp, and the zoom is amazing. I can even make funny faces with the filters and stickers. I phone 14 camera is the best thing that ever happened to me. It makes me feel like a star.",0.3989583333333333,POSITIVE,user_132,358,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"It's a nice phone, camera is great, gaming is great. Battery is only 3270 mAh, it should have been around 4500-5000 mAh",0.55,POSITIVE,user_133,369,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Best smartphone I can get my hands on till this point of my life.,1.0,POSITIVE,user_134,380,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Astounding,0.6,POSITIVE,user_135,391,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Loved it,0.7,POSITIVE,user_136,402,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Don't buy..... More heating,0.5,POSITIVE,user_137,413,1
"Apple iPhone 14 (Blue, 128 GB)",4.0,Very nyc phone,0.2,POSITIVE,user_138,424,1
"Apple iPhone 14 (Blue, 128 GB)",4.0,"Iphone 14 Awesome  . Easy to carry i phone . Light weight. And very effective in daily usage. Battery is effective according to daily usage. Pictures, sound output, is always the best.Camera is always amazing ( cinematic video is wow). Colour is awesome  overall very good ",0.4445238095238095,POSITIVE,user_139,435,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Good overall camera. Good specifications. But according to me S23 performs slightly better in terms of photos and portraits.,0.475,POSITIVE,user_140,447,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Best camera,1.0,POSITIVE,user_141,458,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"No doubt, awesome product, go for it",1.0,POSITIVE,user_142,469,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Superb camera and performance... Battery life is also good.... Great Display and awesome looks... 60hz refresh rate is better than android 90hz... Loved it ,0.7833333333333333,POSITIVE,user_143,480,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Superb,1.0,POSITIVE,user_144,491,1
"Apple iPhone 14 (Blue, 128 GB)",4.0,Thanks for Flipkart,0.2,POSITIVE,user_145,502,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Do I need to write a review? The name is enough. Apple ,0.0,NEUTRAL,user_146,513,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Best one. Have not used a better mobile than this yet. currently one of the best phone in the market.,0.625,POSITIVE,user_147,524,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Best Performance,1.0,POSITIVE,user_148,535,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Great performance,0.8,POSITIVE,user_149,546,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Nice Phone.,0.6,POSITIVE,user_150,558,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,It's a perfect mobile. Comfortable in hands... Size is good. Looks so classy. For me it's the best,0.6399999999999999,POSITIVE,user_151,569,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Amazing.loved this colour.,0.0,NEUTRAL,user_152,580,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,"First iPhone I'm so excited 
It is wonderful, good battery performance for gamer ",0.58125,POSITIVE,user_153,591,1
"Apple iPhone 14 (Blue, 128 GB)",4.0,Thanks Flipkart service is fine nd it comes in a 2 days.product is genuine nd I love it,0.37916666666666665,POSITIVE,user_154,602,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Superb,1.0,POSITIVE,user_155,613,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,The smoothness of the phone is excellent. Battery is okayish if you switch from android. Camera is one the best.,1.0,POSITIVE,user_156,624,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Best iPhone ever,1.0,POSITIVE,user_157,635,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Nice performance,0.6,POSITIVE,user_158,646,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,Perfect as per reputation of the iPhone. Having pride of owning this piece of iPhone- Assembled in India ,1.0,POSITIVE,user_159,657,1
"Apple iPhone 14 (Blue, 128 GB)",5.0,I was a little sceptical about the red color but it looks premium. Amazing feel and touch. Love it..,0.22812500000000002,POSITIVE,user_160,669,1
